MOF Name,PLD (log10),LCD (log10),Density (g/cc),VSA (m2/cc),VF ,DC_CH4 (log10),DC_CO2 (log10),DC_H2S (log10),Qst_CH4,Qst_CO2,Qst_H2S,Qst_H2O
NUCYIV_stripped.cif,0.624901632,0.69705402,1.53207,422.288,0.48068,-3.84E+00,-4.51E+00,-4.09E+00,-21.03618443,-41.78125055,-34.96321863,-82.66977388
NUDLIJ_stripped.cif,0.762632056,0.841198614,1.14165,1238.54,0.54196,-3.23E+00,-3.63E+00,-3.83E+00,-18.26127286,-25.23737297,-27.69066422,-27.71947055
NUDLOP_stripped.cif,0.747800867,0.795516448,1.19392,1127.82,0.52626,-3.23E+00,-3.67E+00,-3.79E+00,-19.15132851,-27.77939468,-28.69007717,-29.48748175
NUDLOP01_stripped.cif,0.739789833,0.793066423,1.19566,1103.49,0.5279,-3.12E+00,-3.61E+00,-3.63E+00,-19.10871296,-25.72712201,-27.57487073,-23.89135999
NUDMEG_stripped.cif,0.732999741,0.798943299,1.19809,1143.11,0.5257,-3.18E+00,-3.71E+00,-3.69E+00,-19.1637351,-27.84546957,-29.0447761,-30.8909005
NUDMOQ_stripped.cif,0.766238053,0.819476154,1.15867,1181.82,0.5368,-3.20E+00,-3.68E+00,-3.66E+00,-18.48948014,-25.6838875,-27.07043104,-26.58562515
NUDMUW_stripped.cif,0.756124694,0.800853118,1.18747,1132.29,0.52608,-3.19E+00,-3.60E+00,-3.55E+00,-18.99299815,-25.02855984,-27.12785904,-22.4281228
NUDMUW01_stripped.cif,0.754307045,0.808495906,1.17547,1150.2,0.53286,-3.16E+00,-3.56E+00,-3.63E+00,-18.82553579,-24.83253505,-26.76615098,-22.2702858
NUFBIB_stripped.cif,0.624392461,0.798813562,1.20421,1044.48,0.51744,-3.73E+00,-4.22E+00,-4.28E+00,-22.18251349,-35.78875365,-37.5478368,-83.69981176
NUFBUN_stripped.cif,0.758952747,0.876932222,1.07363,1779.81,0.65118,-3.03E+00,-3.62E+00,-3.53E+00,-14.89935803,-28.65956546,-28.62594544,-62.30232235
NUFCAU_stripped.cif,0.865477674,0.997449296,0.845072,2023.02,0.73902,-2.84E+00,-4.66E+00,-3.96E+00,-12.45606701,-43.57568008,-36.07095908,-70.22803044
NUFHAX_stripped.cif,0.653331205,0.818175729,1.31248,1449.07,0.59638,-3.63E+00,-5.62E+00,-5.45E+00,-19.82353009,-49.1808037,-46.43020071,-88.97701519
NUHPAI_stripped.cif,0.594474318,0.772442735,0.871872,326.042,0.5841,-4.09E+00,-4.98E+00,-4.77E+00,-22.03763674,-40.12073493,-36.90318179,-64.24816833
NUHQIS_stripped.cif,0.668473512,0.815991923,1.20769,1633.48,0.6097,-3.18E+00,-5.50E+00,-4.17E+00,-18.92312313,-62.01948703,-38.05952063,-115.5638642
NUHQOY_stripped.cif,0.668712912,0.814954414,1.21731,1637.14,0.60872,-3.17E+00,-4.69E+00,-4.09E+00,-19.009945,-62.08017033,-38.34898369,-106.3932702
NUHQUE_stripped.cif,0.670881054,0.816354666,1.21789,1644.12,0.60968,-3.14E+00,-5.09E+00,-3.96E+00,-18.91950581,-60.31683566,-36.711802,-106.4726845
NUHRAL_stripped.cif,0.667880499,0.813745736,1.23304,1624.3,0.607,-3.12E+00,-5.11E+00,-4.02E+00,-19.01487616,-63.24305003,-36.53455148,-103.5449196
NUHYAS_stripped.cif,0.666368198,0.70783493,1.26206,751.652,0.48178,-2.94E+00,-4.24E+00,-3.65E+00,-21.5435276,-40.00902936,-32.50656369,-72.88885251
NUHYOF_stripped.cif,0.622651207,0.655984101,1.54591,154.976,0.39158,-2.60E+00,-3.78E+00,-4.21E+00,-27.32719351,-37.91895647,-47.39915152,-60.84149763
NUJPAK_stripped.cif,0.582370217,0.682157717,1.16092,620.049,0.55628,-4.46E+00,-4.70E+00,-5.40E+00,-23.05267053,-54.12009405,-44.42995165,-76.63054962
NULDAA_stripped.cif,0.689553913,0.778331445,1.90371,850.318,0.48188,-3.38E+00,-3.53E+00,-3.62E+00,-15.39652328,-19.396613,-21.20987095,-12.62497388
NULHAF_stripped.cif,0.780130734,0.863843701,1.96919,1207.72,0.55852,-3.41E+00,-4.19E+00,-3.68E+00,-15.9861994,-44.44701915,-22.44012238,-113.6002263
NULHEJ_stripped.cif,0.771354472,0.856093595,1.60472,1198.61,0.54856,-3.46E+00,-3.88E+00,-3.66E+00,-16.20734531,-42.47805709,-22.74300935,-107.907972
NULHIN_stripped.cif,0.772809281,0.85744166,1.61333,1200.84,0.54868,-3.45E+00,-3.98E+00,-3.73E+00,-16.27478962,-38.87450964,-22.89077662,-106.6732797
NULHOT_stripped.cif,0.769728018,0.855965335,1.62208,1219.26,0.55172,-3.43E+00,-4.07E+00,-3.71E+00,-16.32686527,-42.28647168,-23.01241013,-110.2337697
NUMHUY_stripped.cif,0.637616797,0.656055058,1.71796,490.445,0.4569,-3.25E+00,-3.70E+00,-3.74E+00,-17.64750472,-22.83192343,-28.79409777,-25.64063948
NUMMOX_stripped.cif,0.751733182,0.755279388,2.90465,620.801,0.4182,-3.16E+00,-3.48E+00,-3.60E+00,-20.11423401,-22.7110929,-29.11443431,-23.7777008
NUSJER_stripped.cif,0.633116838,0.740866179,1.31328,592.762,0.46104,-3.43E+00,-4.69E+00,-4.58E+00,-20.27198172,-46.34084771,-43.45577861,-100.5954323
NUSQUN_stripped.cif,0.757225922,0.921121786,0.837138,2369.48,0.75014,-2.85E+00,-4.14E+00,-4.40E+00,-7.300743726,-33.61145296,-29.88024935,-84.23625924
NUSQUN02_stripped.cif,0.772267417,0.916836486,0.836853,2298.44,0.75108,-2.87E+00,-4.10E+00,-4.46E+00,-7.239730578,-34.89430518,-30.67943739,-85.07998359
NUTQAV_stripped.cif,0.837097054,1.037756675,0.768267,2201.08,0.75066,-3.03E+00,-3.35E+00,-3.39E+00,-14.11877934,-20.06349986,-20.38121838,-27.35168819
NUTQEZ_stripped.cif,0.92119469,1.067994656,1.66463,2134.34,0.73564,-3.15E+00,-3.28E+00,-3.24E+00,-14.97589408,-19.18279922,-20.56182946,-27.66264019
NUVWIL_stripped.cif,0.882694693,0.945342021,1.95622,985.662,0.59104,-3.21E+00,-3.88E+00,-3.62E+00,-12.92607439,-24.76251012,-18.18995454,-47.06981667
NUVXOT_stripped.cif,0.760097395,0.962230548,0.884237,2119.67,0.72936,-3.01E+00,-3.42E+00,-3.35E+00,-12.33928478,-18.89737228,-19.27759541,-34.11829554
NUVYEK_stripped.cif,1.027626,1.087876143,0.463781,2116.41,0.8258,-2.92E+00,-3.47E+00,-3.37E+00,-11.1570818,-19.54237861,-17.09369622,-45.88550435
NUVYIO_stripped.cif,0.894285595,1.069660698,0.696049,1877.86,0.7307,-3.58E+00,-4.44E+00,-4.28E+00,-17.91735475,-37.325816,-33.03879825,-69.92628599
NUWCAK_stripped.cif,0.688807666,0.718970607,1.49701,321.872,0.44574,-3.85E+00,-6.24E+00,-6.33E+00,-19.42186748,-47.20474054,-64.29593769,-76.02005855
NUWVIM_stripped.cif,0.5910969,0.695866767,1.17037,437.258,0.48324,-3.67E+00,-3.91E+00,-4.05E+00,-24.80765193,-31.50028875,-34.45127965,-22.51806942
NUXYIP_stripped.cif,0.807665567,0.927457624,2.23348,836.225,0.50416,-3.32E+00,-4.02E+00,-4.28E+00,-13.96121452,-24.90014119,-27.15901405,-41.76461811
NUXYIQ_stripped.cif,0.609408701,0.75255163,1.03434,688.24,0.47528,-3.47E+00,-4.12E+00,-4.06E+00,-21.62564116,-37.80063493,-35.83120305,-61.99011758
NUYMIE_stripped.cif,0.580736855,0.630532622,1.31556,466.716,0.48014,-3.67E+00,-3.43E+00,-4.16E+00,-23.55956378,-30.24253981,-33.07364357,-21.83703248
NUYNEC_stripped.cif,0.668766922,0.91583813,1.08989,1446.27,0.59902,-3.30E+00,-3.51E+00,-3.60E+00,-14.07123564,-18.91213874,-22.83752924,-21.43290013
NUYWOU_stripped.cif,0.707460311,0.733018212,1.11362,1204.76,0.56696,-3.74E+00,-3.88E+00,-4.30E+00,-22.84656265,-33.14245297,-33.3266197,-64.86443958
NUYYIQ_stripped.cif,0.628978149,0.778220732,0.973879,1143.95,0.55894,-3.87E+00,-4.59E+00,-4.34E+00,-22.63218075,-44.79660689,-38.40192873,-79.0819778
NUZCER_stripped.cif,0.727079879,0.875232052,2.88987,657.506,0.37352,-3.28E+00,-3.83E+00,-3.56E+00,-20.45375542,-25.55308549,-27.59828518,-16.42307116
NUZCIV_stripped.cif,0.73207677,0.879533396,3.51117,662.455,0.37668,-3.17E+00,-3.81E+00,-3.53E+00,-20.07059717,-25.01015648,-27.04913815,-16.04601956
NUZHIB_stripped.cif,0.638184645,0.707931937,0.812389,2986.04,0.7416,-2.75E+00,-4.18E+00,-3.85E+00,-13.18460786,-40.42987943,-30.67346706,-66.41500125
NUZHOH_stripped.cif,0.603640117,0.639256332,0.787521,2414.07,0.69748,-2.76E+00,-4.37E+00,-4.00E+00,-12.59079233,-39.12687909,-29.48637248,-76.42974085
NUZHUN_stripped.cif,0.61877689,0.669055481,1.01825,1197.32,0.64752,-3.58E+00,-4.04E+00,-4.33E+00,-16.76591572,-38.48190513,-41.01956321,-77.30017861
NUZLOK_stripped.cif,0.66899127,0.719136474,1.03009,1147.12,0.57456,-3.33E+00,-4.58E+00,-4.20E+00,-16.14743692,-54.06019676,-40.86777669,-113.2222714
NUZXAI_stripped.cif,0.620439018,0.754651777,1.12183,1889.23,0.6843,-3.73E+00,-4.49E+00,-5.19E+00,-11.92134966,-54.31373846,-53.10545127,-143.7656554
NUZZEN_stripped.cif,0.600913026,0.703183866,0.87216,1109.29,0.57934,-3.41E+00,-3.41E+00,-3.84E+00,-17.88912785,-25.96800892,-28.40318901,-49.82783601
OBAFEF_stripped.cif,0.604000204,0.696292594,2.37845,629.585,0.4773,-3.71E+00,-4.42E+00,-4.19E+00,-20.18585738,-38.05749428,-31.094987,-87.79648805
OBAHAD_stripped.cif,0.888321614,0.951174749,0.94358,1401.67,0.61018,-3.52E+00,-3.64E+00,-4.02E+00,-19.75612053,-23.95045183,-26.99615321,-14.77330166
OBAHEH_stripped.cif,0.853557682,0.919284726,0.977056,1380.45,0.59606,-3.55E+00,-3.70E+00,-3.89E+00,-20.66888177,-25.3861451,-28.35238438,-15.72826288
OBAHIL_stripped.cif,0.868038119,0.926451521,0.972998,1356.57,0.59782,-3.49E+00,-3.75E+00,-3.99E+00,-20.32709368,-24.89773846,-27.87705889,-17.92823638
OBAHOR_stripped.cif,0.851161692,0.905696602,0.982079,1386.16,0.59318,-3.54E+00,-3.79E+00,-3.96E+00,-20.57890579,-25.88476825,-28.49314548,-15.8116446
OBECIH_stripped.cif,0.682049359,0.762042784,1.13803,1113.97,0.5565,-3.72E+00,-3.65E+00,-4.19E+00,-18.72687823,-26.67104329,-42.02763879,-54.36564184
OBEDAA_stripped.cif,0.5834357,0.671495897,1.17021,632.495,0.53226,-4.05E+00,-4.01E+00,-4.55E+00,-22.95081996,-35.97795388,-51.80445565,-67.84884422
OBEJUD_stripped.cif,0.651916384,0.695559597,1.90962,819.478,0.4415,-2.83E+00,-3.61E+00,-3.49E+00,-12.78766533,-25.97488062,-29.4932903,-47.58462438
OBEKEM_stripped.cif,0.667275463,0.852900665,0.97614,1582.48,0.60656,-3.36E+00,-3.61E+00,-3.78E+00,-17.20386826,-22.67115804,-29.09754604,-31.73980916
OBIBEJ_stripped.cif,0.763732642,0.917990472,0.839706,1094.26,0.60346,-3.50E+00,-4.08E+00,-4.63E+00,-18.20951956,-36.15102549,-48.25224559,-88.96821591
OBIBIN_stripped.cif,0.749154806,0.909176123,0.933426,1511.07,0.60574,-3.41E+00,-4.34E+00,-4.06E+00,-18.15543007,-41.80467738,-35.93312942,-64.27820241
OBIFUD_stripped.cif,0.611549131,0.713975808,1.29305,569.464,0.4819,-3.88E+00,-3.97E+00,-4.08E+00,-22.5266343,-28.3773538,-32.35614456,-23.03624247
OBIHIT_stripped.cif,0.628613683,0.73292665,1.12099,670.43,0.49438,-3.76E+00,-3.74E+00,-3.90E+00,-22.02264635,-28.27308509,-32.9886569,-27.57989726
OBODEQ_stripped.cif,0.650030536,0.710420334,1.36036,1500.61,0.59708,-3.09E+00,-4.14E+00,-4.65E+00,-17.37509383,-51.08354624,-44.80550772,-118.4698831
OBOGUK_stripped.cif,0.893783948,0.937136087,0.77452,2336.49,0.7382,-2.91E+00,-3.80E+00,-3.86E+00,-13.04627223,-30.26505601,-31.05561579,-76.39803823
OBUBIW_stripped.cif,0.871383182,0.924791348,2.22,979.571,0.52226,-3.37E+00,-3.59E+00,-3.77E+00,-14.30207401,-21.1048606,-22.60518367,-19.07063449
OBUBOC_stripped.cif,0.873240945,0.927153161,2.10834,991.443,0.5636,-3.43E+00,-3.85E+00,-3.74E+00,-13.67519046,-23.24758724,-20.71750073,-78.71616875
OBUFIB_stripped.cif,0.596472837,0.671091347,1.56509,456.926,0.44402,-3.86E+00,-3.66E+00,-4.22E+00,-23.51578695,-28.70710973,-32.52679405,-22.40831996
OCACUR_stripped.cif,0.689555688,0.739838851,1.25127,1371.96,0.58778,-3.12E+00,-4.27E+00,-4.31E+00,-17.28846728,-39.95482699,-40.64874965,-78.67816176
OCAKUB_stripped.cif,0.609726705,0.680375405,1.04268,863.53,0.5609,-3.81E+00,-4.69E+00,-4.79E+00,-22.10465767,-44.3030644,-41.92889755,-95.05437048
OCEYIH_stripped.cif,0.639061948,0.75719326,1.15076,914.373,0.5472,-3.24E+00,-3.93E+00,-3.73E+00,-21.50108075,-33.53225514,-33.94566349,-67.85146515
OCIYUW_stripped.cif,0.818534015,0.969558945,1.71575,953.278,0.51536,-3.36E+00,-4.98E+00,-5.61E+00,-14.9209913,-44.40003778,-62.96453141,-109.7737089
OCUMOR_stripped.cif,0.584520056,0.726081398,1.25017,988.846,0.53568,-3.41E+00,-4.42E+00,-4.32E+00,-17.12041406,-55.81113429,-44.12800064,-106.265179
OCUPOS_stripped.cif,0.615324975,0.650448379,1.73677,601.031,0.44164,-3.05E+00,-4.74E+00,-4.38E+00,-24.9237211,-56.6399642,-49.37501604,-113.9907515
ODAKEL_stripped.cif,0.689778425,0.806818731,0.851492,1943.37,0.66806,-3.12E+00,-4.23E+00,-4.42E+00,-15.16413518,-42.03895829,-39.63835424,-93.04096122
ODEJEO_stripped.cif,0.773583873,0.850802406,1.0249,1780.83,0.62454,-3.48E+00,-3.59E+00,-3.77E+00,-18.64836196,-24.06998466,-27.68276604,-21.97130739
ODEPOF_stripped.cif,0.750066934,0.878878965,1.53377,646.128,0.47272,-3.49E+00,-3.59E+00,-3.72E+00,-17.78315016,-20.74840302,-23.63242417,-12.05443112
ODEQAS_stripped.cif,0.746624859,0.871918366,1.57044,639.601,0.46088,-3.46E+00,-3.69E+00,-3.74E+00,-18.1811481,-21.25231476,-24.25607163,-12.30242066
ODEWIE_stripped.cif,0.746589833,0.869778938,1.03315,1235.79,0.58402,-3.30E+00,-4.68E+00,-4.01E+00,-17.45927632,-40.93945425,-31.76866299,-116.5041536
ODILIW_stripped.cif,1.033584576,1.048337296,0.684267,1398.79,0.6639,-3.90E+00,-3.85E+00,-4.29E+00,-22.47914526,-28.41128339,-33.18747198,-47.21430666
ODIMAQ_stripped.cif,0.861379662,0.930476804,2.11655,936.364,0.5789,-3.28E+00,-3.78E+00,-3.54E+00,-13.56375043,-23.90851987,-18.40991485,-48.33894485
ODIPAS_stripped.cif,1.21303618,1.25420355,1.05972,852.434,0.61334,-3.22E+00,-3.64E+00,-4.13E+00,-12.37171001,-20.1192599,-31.38186625,-48.7658724
ODIPAS01_stripped.cif,1.206159627,1.248506606,1.06308,861.026,0.60354,-3.26E+00,-3.47E+00,-3.89E+00,-11.89888423,-19.87623995,-30.80601165,-47.53685019
ODITAX_stripped.cif,0.62665032,0.780457733,1.94872,424.357,0.46066,-3.75E+00,-3.78E+00,-3.82E+00,-19.76487637,-23.85925834,-26.64482165,-14.34965607
ODIVUU_stripped.cif,0.649448773,0.821209481,1.18088,725.578,0.53038,-3.96E+00,-4.57E+00,-4.39E+00,-21.86006868,-30.77457003,-32.42898577,-42.15988457
ODIYAB_stripped.cif,0.631018399,0.803676256,0.899911,1776.2,0.61744,-3.25E+00,-3.66E+00,-3.68E+00,-17.64349316,-29.01700679,-28.11976753,-58.80335084
ODOXEK_stripped.cif,0.627799934,0.718563964,1.86723,189.748,0.42938,-4.19E+00,-4.17E+00,-5.13E+00,-26.10551524,-31.82810972,-34.92963236,-19.56497328
ODUNEH_stripped.cif,0.704054378,0.823568772,0.964913,1747.08,0.64026,-3.32E+00,-3.87E+00,-3.89E+00,-17.50268039,-34.10401494,-32.70830142,-63.39474312
ODURIO_stripped.cif,0.649829244,0.74281151,1.3975,528.884,0.52014,-3.95E+00,-3.94E+00,-4.63E+00,-26.42926555,-32.75968163,-38.00880012,-20.89597368
OFADAB_stripped.cif,0.700128892,0.744058166,1.03016,1431.36,0.6426,-2.94E+00,-3.62E+00,-3.58E+00,-14.97343857,-25.73099258,-26.49023109,-44.85975834
OFARAQ_stripped.cif,0.958878143,1.054407348,1.59193,1039.05,0.55512,-3.33E+00,-3.59E+00,-3.70E+00,-15.26602945,-23.77998762,-24.02374659,-35.00628421
OFAWAV_stripped.cif,0.899807375,0.988132033,1.02881,2132.31,0.7414,-3.07E+00,-3.34E+00,-3.45E+00,-11.61627212,-14.66012397,-16.97401087,-12.27312217
OFAWEZ_stripped.cif,0.866505318,0.974255554,1.03591,2146.33,0.74298,-3.05E+00,-3.36E+00,-3.41E+00,-11.6929662,-14.72439136,-16.96002137,-12.06686594
OFESAU_stripped.cif,0.700330687,0.856543415,2.8502,707.43,0.43142,-3.51E+00,-3.90E+00,-3.87E+00,-20.63384976,-23.98387758,-29.79596168,-26.74623031
OFESEY_stripped.cif,0.706971971,0.863594655,2.67035,732.176,0.44262,-3.38E+00,-3.93E+00,-3.76E+00,-20.22408263,-23.33551619,-28.93228791,-24.42543417
OFESIC_stripped.cif,0.708098672,0.867158599,2.68006,735.992,0.44772,-3.34E+00,-4.01E+00,-3.84E+00,-19.92467126,-23.04529074,-28.95586256,-24.50572106
OFIVOQ01_stripped.cif,0.619122561,0.794773764,0.93197,1413.04,0.56514,-3.55E+00,-3.66E+00,-3.67E+00,-18.22040846,-23.4432181,-25.59250481,-21.73977199
OFOCUI_stripped.cif,0.891221239,1.056208279,0.802388,2176.31,0.73532,-3.04E+00,-3.28E+00,-3.20E+00,-14.47528864,-18.62697228,-19.745858,-27.99191808
OFODAP_stripped.cif,0.826570393,0.907656926,0.841125,2383.95,0.7538,-2.78E+00,-3.71E+00,-4.30E+00,-12.07796074,-32.27391866,-34.16500172,-76.00719956
OFODET_stripped.cif,0.663185307,0.799632738,1.15382,1127.21,0.52752,-3.56E+00,-4.20E+00,-3.72E+00,-18.40922515,-39.80946062,-39.26600846,-78.65025359
OFORUX_stripped.cif,0.70472519,0.742225366,1.56223,429.435,0.41142,-3.40E+00,-3.62E+00,-3.71E+00,-23.40843089,-27.71855938,-30.41315285,-14.68729046
OFUYAR_stripped.cif,0.694491127,0.855016731,1.0758,458.721,0.55054,-4.55E+00,-4.97E+00,-5.37E+00,-27.15777024,-37.83749697,-38.11717876,-47.42776695
OFUYOE_stripped.cif,0.705867132,0.758388002,1.34719,708.142,0.46814,-3.54E+00,-3.76E+00,-3.85E+00,-20.03733427,-25.81014378,-28.70744879,-20.77555356
OFUYOE01_stripped.cif,0.708035729,0.763182323,1.34445,685.274,0.4618,-3.71E+00,-3.65E+00,-3.89E+00,-19.98872363,-25.1827136,-28.96058393,-21.23663349
OFUYOE02_stripped.cif,0.703642971,0.761757995,1.36522,658.529,0.45058,-3.58E+00,-3.73E+00,-3.86E+00,-20.43717035,-25.72178429,-29.50412604,-21.42252325
OFUYUL_stripped.cif,0.624124236,0.818030483,1.08508,1383.23,0.63306,-3.50E+00,-3.48E+00,-3.62E+00,-17.56149537,-22.18329362,-23.66552593,-15.39284705
OFUZIA_stripped.cif,0.686011186,0.745024798,1.16823,1076.98,0.52512,-3.01E+00,-3.37E+00,-3.40E+00,-21.82685969,-25.75114602,-29.44208618,-16.99108167
OGAHOV_stripped.cif,0.5834459,0.797536208,1.32586,469.85,0.53394,-5.65E+00,-5.06E+00,-5.97E+00,-32.69577637,-50.01481235,-43.91657685,-80.9535213
OGAJAJ_stripped.cif,0.582152032,0.795507407,1.32345,470.452,0.53562,-5.65E+00,-5.50E+00,-5.18E+00,-32.19587341,-57.06379803,-44.23719483,-107.0365176
OGAJEN_stripped.cif,0.597186017,0.810663909,1.2594,509.727,0.55144,-5.79E+00,-5.37E+00,-4.91E+00,-30.59821297,-55.94687442,-44.278293,-109.0698623
OGALOZ_stripped.cif,0.580144597,0.803226933,1.33895,485.106,0.53662,-5.35E+00,-5.72E+00,-4.89E+00,-31.82680759,-58.26346123,-45.34537645,-114.1606567
OGALUF_stripped.cif,0.584433,0.804519018,1.3282,490.623,0.5389,-4.95E+00,-5.65E+00,-4.88E+00,-31.73891956,-59.21532506,-47.05459861,-116.1376612
OGEBAF_stripped.cif,1.027323509,1.173394621,0.551453,1986.27,0.81732,-2.97E+00,-3.46E+00,-3.38E+00,-13.14369479,-19.59636689,-20.52923577,-28.25284912
OGEBAF01_stripped.cif,1.023170533,1.16865862,0.595357,1984.8,0.81714,-2.98E+00,-3.36E+00,-3.47E+00,-13.1753015,-19.3515238,-20.01396134,-25.57020555
OGECOU_stripped.cif,0.77529435,0.792900636,1.4254,869.826,0.49964,-2.84E+00,-3.51E+00,-3.18E+00,-22.54046495,-30.77382997,-31.12023324,-70.24655807
OGEHIT_stripped.cif,0.589906058,0.665425255,1.30786,631.775,0.52136,-3.64E+00,-4.72E+00,-4.03E+00,-23.28449723,-51.61160968,-38.78525869,-65.78778435
OGEHOZ_stripped.cif,0.584120812,0.660158463,1.29483,573.646,0.50882,-3.67E+00,-4.56E+00,-4.07E+00,-23.08377643,-47.32863079,-36.97808219,-68.03394472
OGEHUF_stripped.cif,0.582630304,0.664057823,1.27694,509.072,0.49662,-3.56E+00,-4.77E+00,-4.12E+00,-22.80540236,-48.50901797,-37.38537437,-73.4099578
OGIBUD_stripped.cif,0.630557025,0.812685459,1.11792,1423.01,0.60658,-3.25E+00,-3.48E+00,-3.46E+00,-17.0281225,-21.76195512,-23.33568939,-15.34688157
OGODOD_stripped.cif,0.82533977,0.860318238,0.806302,1468.01,0.62572,-3.17E+00,-3.41E+00,-3.52E+00,-16.83666602,-21.22665572,-23.11998366,-14.21968455
OGODUJ_stripped.cif,0.706763001,0.76954717,1.07431,665.503,0.46884,-2.95E+00,-3.26E+00,-3.24E+00,-16.4345884,-19.42900861,-21.29503773,-11.23425701
OGOJAX_stripped.cif,0.988472446,1.186081784,0.728887,1567.55,0.70722,-3.67E+00,-3.67E+00,-4.03E+00,-16.26753307,-20.21479015,-25.23053372,-16.36838738
OGUFAZ_stripped.cif,0.681819007,0.79082822,1.10313,1055.11,0.5452,-3.91E+00,-4.49E+00,-5.18E+00,-22.43194848,-42.27555759,-43.79343883,-77.19883434
OGUGOO_stripped.cif,0.580087496,0.695192634,1.16347,535.608,0.4767,-4.05E+00,-3.91E+00,-4.46E+00,-23.06628419,-30.30013733,-34.86899742,-29.48217319
OGUGUU_stripped.cif,0.5811039,0.691324664,1.17361,514.432,0.47052,-4.34E+00,-3.88E+00,-4.45E+00,-23.28526031,-30.70457837,-35.15431158,-29.37694118
OGUHAB_stripped.cif,0.614349787,0.717003574,1.13309,634.979,0.4856,-3.74E+00,-3.89E+00,-3.98E+00,-22.39989687,-28.8842582,-33.79677657,-28.33239556
OGUHEF_stripped.cif,0.642341832,0.735316996,1.1045,708.865,0.50178,-3.60E+00,-3.79E+00,-3.94E+00,-21.63714289,-27.77482965,-32.5795555,-27.74662868
OGUMUA_stripped.cif,0.72718245,0.782517771,1.49973,542.875,0.51852,-3.57E+00,-3.76E+00,-4.85E+00,-19.33479681,-44.51083133,-47.25996506,-91.79311045
OGURAK_stripped.cif,0.717347574,0.977409428,0.96898,1705.43,0.66166,-3.46E+00,-3.65E+00,-4.78E+00,-20.11133127,-23.69844548,-31.20880641,-26.12084755
OHAGAH_stripped.cif,0.587466255,0.73034938,0.948704,1537.47,0.6346,-3.37E+00,-3.52E+00,-3.65E+00,-19.51809952,-25.26739692,-26.60822702,-15.94078484
OHAGEL_stripped.cif,0.677462772,0.961262061,1.67386,1071.28,0.62168,-3.36E+00,-3.52E+00,-3.68E+00,-19.60719237,-23.93792506,-26.2657685,-13.7757329
OHAHIP_stripped.cif,0.690404314,0.803270657,1.01426,1642.01,0.64756,-3.27E+00,-4.75E+00,-4.09E+00,-16.64011763,-46.00360378,-37.46759999,-74.74960711
OHAHOV_stripped.cif,0.615146969,0.725784264,0.908864,1056.07,0.62968,-4.05E+00,-4.68E+00,-5.24E+00,-19.04245978,-43.90813618,-46.17376131,-89.68026531
OHAKEO_stripped.cif,0.687569089,0.771707244,1.15127,1003.13,0.55422,-3.02E+00,-3.32E+00,-3.28E+00,-21.48676547,-25.72517798,-28.09962832,-15.47529227
OHALEP_stripped.cif,0.68159667,0.72323806,1.15897,1047.79,0.56616,-3.45E+00,-5.16E+00,-5.16E+00,-17.39834173,-43.5657946,-43.4962415,-93.11036881
OHANAO_stripped.cif,0.665841677,0.834901785,1.05626,862.777,0.51864,-3.36E+00,-3.73E+00,-3.73E+00,-18.81666287,-23.71144774,-25.35872672,-17.61573386
OHETIE_stripped.cif,0.584262229,0.654078309,1.83782,256.583,0.43242,-3.99E+00,-4.32E+00,-4.16E+00,-23.65299776,-31.89566312,-34.42710523,-25.24019374
OHIRUS_stripped.cif,0.669600428,0.730996141,0.876248,1978.53,0.65246,-3.04E+00,-4.06E+00,-4.06E+00,-15.33295581,-34.68951377,-32.47678522,-70.44752354
OHOFIA_stripped.cif,0.834151014,0.894942678,1.18995,692.57,0.495,-3.85E+00,-3.92E+00,-4.82E+00,-16.80189952,-21.73970988,-31.09258816,-30.02371011
OHOFOG_stripped.cif,0.84267101,0.90109035,1.171,750.836,0.50718,-3.72E+00,-3.80E+00,-4.38E+00,-16.27625677,-20.3367921,-30.14978161,-29.15651291
OHOLIH_stripped.cif,0.718940744,0.759026882,1.26984,1121.57,0.52712,-3.11E+00,-3.51E+00,-3.43E+00,-21.58176221,-27.01475789,-28.95947511,-16.64692028
OHOMIH_stripped.cif,0.633022823,0.662073751,1.97594,510.894,0.40014,-3.02E+00,-3.71E+00,-3.21E+00,-23.24637987,-29.27319923,-43.40585881,-53.6103079
OHUKIM_stripped.cif,0.919147679,1.167553031,0.423321,1967.03,0.79744,-2.94E+00,-3.28E+00,-3.25E+00,-12.48438005,-17.84634276,-19.2812345,-17.9137513
OJAFOW_stripped.cif,0.879552882,0.919294662,1.20584,1083.29,0.55264,-4.25E+00,-4.35E+00,-5.25E+00,-20.0805417,-29.47138773,-39.55713451,-47.87295496
OJEPAW_stripped.cif,0.625864745,0.901341695,0.946948,2113.92,0.67772,-3.10E+00,-3.67E+00,-3.70E+00,-16.54357347,-26.51437204,-28.4590551,-39.9156467
OJEVIK_stripped.cif,0.958157587,0.989641559,0.802832,1897.73,0.7381,-2.87E+00,-3.12E+00,-3.12E+00,-12.31528605,-16.50272639,-17.6158328,-19.00440918
OJIWAG_stripped.cif,0.623226541,0.730796806,1.10965,847.11,0.55196,-3.64E+00,-3.85E+00,-4.04E+00,-21.51747266,-30.02963646,-29.86847939,-19.06242666
OJIWIO_stripped.cif,0.601249276,0.663296589,1.33375,519.265,0.45684,-3.26E+00,-4.01E+00,-3.54E+00,-22.86754634,-30.81010471,-32.07207092,-20.2260142
